x,y,confidence,frame,joint
1602.4337,682.25134,0.97530985,468,right_wrist
1232.4487,989.33276,0.6839075,468,left_hip
1072.6163,999.4012,0.8751438,468,right_hip
0.0,0.0,0.052701376,468,left_knee
0.0,0.0,0.1598178,468,right_knee
0.0,0.0,0.0075373612,468,left_ankle
0.0,0.0,0.013858245,468,right_ankle
1272.122,209.00665,0.94072145,469,nose
0.0,0.0,0.44726524,469,left_eye
1241.0013,168.57303,0.9513396,469,right_eye
0.0,0.0,0.07346763,469,left_ear
1117.3032,176.93285,0.96163845,469,right_ear
1210.2871,399.6872,0.94298494,469,left_shoulder
1029.0795,371.51477,0.99084365,469,right_shoulder
1308.2094,663.9592,0.68123174,469,left_elbow
1263.6904,595.3653,0.9865194,469,right_elbow
1487.2928,816.34906,0.65893036,469,left_wrist
1625.681,626.57263,0.9717747,469,right_wrist
1231.1605,985.7566,0.6703919,469,left_hip
1075.4087,999.7486,0.8535034,469,right_hip
0.0,0.0,0.051100295,469,left_knee
0.0,0.0,0.14276034,469,right_knee
0.0,0.0,0.0074266116,469,left_ankle
0.0,0.0,0.012698736,469,right_ankle
1279.1343,207.63094,0.9464007,470,nose
0.0,0.0,0.47119218,470,left_eye
1248.3281,165.85579,0.9603072,470,right_eye
0.0,0.0,0.079337165,470,left_ear
1124.1943,168.36214,0.9721923,470,right_ear
1208.6858,393.00607,0.95511067,470,left_shoulder
1036.587,369.43634,0.9929016,470,right_shoulder
1360.2821,586.0336,0.68795395,470,left_elbow
1305.2512,571.34546,0.9869839,470,right_elbow
1662.546,596.5199,0.6196057,470,left_wrist
1656.5193,584.5007,0.9667838,470,right_wrist
1239.2397,986.5362,0.7483703,470,left_hip
1094.0889,1008.16205,0.89438444,470,right_hip
0.0,0.0,0.043549664,470,left_knee
0.0,0.0,0.13362779,470,right_knee
0.0,0.0,0.004353967,470,left_ankle
0.0,0.0,0.008193794,470,right_ankle
1288.0087,205.92302,0.9289826,471,nose
0.0,0.0,0.3946157,471,left_eye
1256.9159,164.83708,0.9511618,471,right_eye
0.0,0.0,0.057291,471,left_ear
1136.7396,166.608,0.9588207,471,right_ear
1210.8918,385.83173,0.9070768,471,left_shoulder
1056.3926,360.73996,0.9879219,471,right_shoulder
1391.7084,558.0152,0.5838954,471,left_elbow
1339.1692,542.1349,0.98607093,471,right_elbow
1665.1956,565.7133,0.6107561,471,left_wrist
1683.0463,542.4714,0.9737641,471,right_wrist
1225.7865,983.24036,0.67386395,471,left_hip
1089.682,1003.7613,0.87195426,471,right_hip
0.0,0.0,0.03310258,471,left_knee
0.0,0.0,0.11951021,471,right_knee
0.0,0.0,0.0037976764,471,left_ankle
0.0,0.0,0.007932956,471,right_ankle
1297.0283,205.01523,0.93350005,472,nose
0.0,0.0,0.39009342,472,left_eye
1266.3903,163.53412,0.953481,472,right_eye
0.0,0.0,0.052720413,472,left_ear
1145.0221,165.35893,0.95846367,472,right_ear
1209.9913,388.29733,0.90194935,472,left_shoulder
1071.8743,364.72083,0.98800045,472,right_shoulder
1415.0048,554.50867,0.59769076,472,left_elbow
1381.1316,520.38855,0.9882004,472,right_elbow
1642.6443,598.3286,0.6401549,472,left_wrist
1710.108,504.24838,0.9796525,472,right_wrist
1217.5222,990.092,0.66970795,472,left_hip
1089.1718,1010.50525,0.8745773,472,right_hip
0.0,0.0,0.031552825,472,left_knee
0.0,0.0,0.11982921,472,right_knee
0.0,0.0,0.0036110189,472,left_ankle
0.0,0.0,0.0076701487,472,right_ankle
1362.2072,209.96004,0.9503631,473,nose
1363.4355,178.25111,0.60860646,473,left_eye
1332.3679,165.90729,0.94571805,473,right_eye
0.0,0.0,0.11730597,473,left_ear
1215.1722,165.62857,0.9078586,473,right_ear
1303.1533,397.15872,0.9512545,473,left_shoulder
1120.0522,372.8857,0.95716965,473,right_shoulder
1519.5188,532.2528,0.79593474,473,left_elbow
1338.5132,566.08435,0.93286026,473,right_elbow
1813.4484,551.6142,0.813478,473,left_wrist
1810.0459,566.51697,0.9322968,473,right_wrist
1302.8472,998.2643,0.6881196,473,left_hip
1150.9973,1015.3252,0.72249824,473,right_hip
0.0,0.0,0.046056166,473,left_knee
0.0,0.0,0.06260823,473,right_knee
0.0,0.0,0.0042401776,473,left_ankle
0.0,0.0,0.004684961,473,right_ankle
1402.2377,217.60876,0.9389933,474,nose
0.0,0.0,0.44757494,474,left_eye
1374.702,175.58899,0.95611423,474,right_eye
0.0,0.0,0.07487742,474,left_ear
1256.9751,177.31297,0.96513504,474,right_ear
1296.7577,397.29364,0.9158276,474,left_shoulder
1193.4424,379.95245,0.9888902,474,right_shoulder
1506.2667,582.10443,0.57780373,474,left_elbow
1470.0692,575.7101,0.9823663,474,right_elbow
1820.1086,605.45074,0.5627057,474,left_wrist
1808.4935,598.46875,0.95929587,474,right_wrist
1310.1204,990.1939,0.5982687,474,left_hip
1206.9833,1011.1427,0.8168333,474,right_hip
0.0,0.0,0.030266473,474,left_knee
0.0,0.0,0.097583555,474,right_knee
0.0,0.0,0.0037330342,474,left_ankle
0.0,0.0,0.0069685658,474,right_ankle
1412.0004,218.22551,0.9315159,475,nose
0.0,0.0,0.4108886,475,left_eye
1385.1952,176.70383,0.95312613,475,right_eye
0.0,0.0,0.06899231,475,left_ear
1268.9868,178.78143,0.9667351,475,right_ear
1307.1775,401.75943,0.9084554,475,left_shoulder
1204.651,383.27628,0.9900572,475,right_shoulder
1494.5403,613.40485,0.5283459,475,left_elbow
1466.7943,606.074,0.98332053,475,right_elbow
1803.2842,663.0901,0.50032926,475,left_wrist
1796.8499,651.93115,0.95733905,475,right_wrist
1322.4043,992.0226,0.5690149,475,left_hip
1221.1886,1010.5448,0.8134223,475,right_hip
0.0,0.0,0.028105317,475,left_knee
0.0,0.0,0.09808383,475,right_knee
0.0,0.0,0.0036955944,475,left_ankle
0.0,0.0,0.007324328,475,right_ankle
1421.1681,219.92372,0.9393016,476,nose
0.0,0.0,0.45965126,476,left_eye
1393.5033,177.85112,0.95376724,476,right_eye
0.0,0.0,0.08217421,476,left_ear
1275.6123,178.1392,0.9641256,476,right_ear
1322.9768,408.29932,0.93160486,476,left_shoulder
1211.7953,386.2033,0.99017805,476,right_shoulder
1483.7677,658.19806,0.6047997,476,left_elbow
1464.5842,634.7288,0.9813033,476,right_elbow
1766.521,751.8902,0.5444998,476,left_wrist
1793.0907,713.85266,0.9514664,476,right_wrist
1341.6367,993.017,0.6020184,476,left_hip
1234.4863,1008.71814,0.81020397,476,right_hip
0.0,0.0,0.030329626,476,left_knee
0.0,0.0,0.090596706,476,right_knee
0.0,0.0,0.00378871,476,left_ankle
0.0,0.0,0.006838024,476,right_ankle
1433.2078,220.9075,0.9297272,477,nose
0.0,0.0,0.37516987,477,left_eye
1402.749,179.10489,0.9535512,477,right_eye
0.0,0.0,0.050696343,477,left_ear
1285.0359,180.62915,0.9629916,477,right_ear
1344.8625,410.47232,0.8921053,477,left_shoulder
1224.2357,389.29935,0.9902283,477,right_shoulder
1487.1284,663.14154,0.5042722,477,left_elbow
1437.9655,654.37555,0.9877488,477,right_elbow
0.0,0.0,0.49117312,477,left_wrist
1778.2928,799.71515,0.96903217,477,right_wrist
1363.8851,1002.7921,0.5733826,477,left_hip
1250.6493,1018.5764,0.8396373,477,right_hip
0.0,0.0,0.02792192,477,left_knee
0.0,0.0,0.1111602,477,right_knee
0.0,0.0,0.0041277716,477,left_ankle
0.0,0.0,0.009035706,477,right_ankle
1439.287,220.51392,0.9518262,478,nose
0.0,0.0,0.4733719,478,left_eye
1410.4541,179.34581,0.9591656,478,right_eye
0.0,0.0,0.061147083,478,left_ear
1294.672,181.73721,0.9499972,478,right_ear
1346.8943,416.50232,0.9118354,478,left_shoulder
1229.1335,392.57248,0.9907612,478,right_shoulder
1395.7079,720.91754,0.6797323,478,left_elbow
1426.299,683.9571,0.9907431,478,right_elbow
1416.7357,956.06836,0.6824243,478,left_wrist
1744.9956,855.72253,0.9823774,478,right_wrist
1372.9247,998.2736,0.6508905,478,left_hip
1245.1702,1009.04645,0.86654985,478,right_hip
0.0,0.0,0.03526627,478,left_knee
0.0,0.0,0.1196206,478,right_knee
0.0,0.0,0.0048529804,478,left_ankle
0.0,0.0,0.009677417,478,right_ankle
1444.567,223.11937,0.9671327,479,nose
1443.6058,190.76468,0.5868113,479,left_eye
1418.686,181.9065,0.9646029,479,right_eye
0.0,0.0,0.086335965,479,left_ear
1302.4434,184.01248,0.951947,479,right_ear
1360.8672,416.9146,0.96232873,479,left_shoulder
1225.7607,401.40225,0.9907979,479,right_shoulder
1399.5919,716.02045,0.8514379,479,left_elbow
1411.3883,706.4321,0.98880965,479,right_elbow
1455.007,939.5795,0.8528517,479,left_wrist
1709.8015,899.79456,0.9829532,479,right_wrist
1384.0752,991.9944,0.75810367,479,left_hip
1247.2167,1005.9249,0.87501377,479,right_hip
0.0,0.0,0.06075702,479,left_knee
0.0,0.0,0.13094035,479,right_knee
0.0,0.0,0.007666524,479,left_ankle
0.0,0.0,0.0111806085,479,right_ankle
1454.471,225.38553,0.9594764,480,nose
1452.2268,192.45699,0.511224,480,left_eye
1427.8942,184.4842,0.9635854,480,right_eye
0.0,0.0,0.06348928,480,left_ear
1311.6458,185.83566,0.95698017,480,right_ear
1369.5905,418.5997,0.9422542,480,left_shoulder
1230.9023,412.23697,0.9923247,480,right_shoulder
1416.7927,719.1013,0.75859165,480,left_elbow
1389.1785,725.6712,0.990333,480,right_elbow
1485.971,963.1134,0.75779724,480,left_wrist
1662.2611,949.46576,0.9821577,480,right_wrist
1391.9983,978.7447,0.70272917,480,left_hip
1261.1598,998.59094,0.87659764,480,right_hip
0.0,0.0,0.050582975,480,left_knee
0.0,0.0,0.14135683,480,right_knee
0.0,0.0,0.007571317,480,left_ankle
0.0,0.0,0.012917305,480,right_ankle
1460.7852,225.40814,0.92637753,481,nose
0.0,0.0,0.43347305,481,left_eye
1434.1788,184.53351,0.9409135,481,right_eye
0.0,0.0,0.06704909,481,left_ear
1318.9303,188.40852,0.93704754,481,right_ear
1370.7704,426.13058,0.87558913,481,left_shoulder
1234.6736,414.81833,0.98578924,481,right_shoulder
1444.3414,728.9407,0.5081393,481,left_elbow
1353.7551,739.8402,0.97579306,481,right_elbow
1605.4567,987.47925,0.5402607,481,left_wrist
1616.7671,998.5046,0.95444524,481,right_wrist
1384.0837,989.4145,0.55254835,481,left_hip
1274.6028,1005.1302,0.8009294,481,right_hip
0.0,0.0,0.04872611,481,left_knee
0.0,0.0,0.13869976,481,right_knee
0.0,0.0,0.010752547,481,left_ankle
0.0,0.0,0.01833743,481,right_ankle
1469.8457,225.85991,0.966368,482,nose
1470.9979,195.87186,0.62990767,482,left_eye
1442.425,184.58276,0.9593735,482,right_eye
0.0,0.0,0.0855957,482,left_ear
1324.6677,188.56087,0.93192136,482,right_ear
1399.3751,422.46304,0.96039975,482,left_shoulder
1232.7184,429.83957,0.9854396,482,right_shoulder
1481.9321,696.41754,0.8457096,482,left_elbow
1339.6062,777.3353,0.9747808,482,right_elbow
1589.4994,898.9281,0.87292403,482,left_wrist
1577.2943,1029.9321,0.9715584,482,right_wrist
1420.3867,984.56915,0.7267328,482,left_hip
1285.5792,1010.1559,0.81954366,482,right_hip
0.0,0.0,0.07824469,482,left_knee
0.0,0.0,0.13029109,482,right_knee
0.0,0.0,0.013286316,482,left_ankle
0.0,0.0,0.016083742,482,right_ankle
1480.0919,224.04442,0.97377646,483,nose
1477.8313,191.48772,0.67337626,483,left_eye
1453.2339,181.93254,0.9689266,483,right_eye
0.0,0.0,0.09281102,483,left_ear
1332.0701,183.26193,0.9526482,483,right_ear
1411.3055,418.9553,0.97929025,483,left_shoulder
1239.6753,433.76248,0.99058235,483,right_shoulder
1506.2078,682.77844,0.8835666,483,left_elbow
1329.096,798.2177,0.9740582,483,right_elbow
1633.8032,881.4972,0.8391874,483,left_wrist
1526.3303,1052.3347,0.9542585,483,right_wrist
1412.5382,993.5105,0.74683285,483,left_hip
1281.2384,1017.15076,0.81339085,483,right_hip
0.0,0.0,0.06079811,483,left_knee
0.0,0.0,0.09429046,483,right_knee
0.0,0.0,0.0075361165,483,left_ankle
0.0,0.0,0.009234505,483,right_ankle
1485.0458,224.32123,0.96976346,484,nose
1487.4255,195.14159,0.7068694,484,left_eye
1460.4203,181.72719,0.9572022,484,right_eye
0.0,0.0,0.1349143,484,left_ear
1342.9637,182.16957,0.9261355,484,right_ear
1413.3407,418.87225,0.980454,484,left_shoulder
1241.2698,430.0764,0.98775023,484,right_shoulder
1535.0406,678.7394,0.8898732,484,left_elbow
1296.1017,796.8091,0.95594734,484,right_elbow
1677.5571,858.4711,0.8510074,484,left_wrist
1431.4349,1046.7102,0.9354276,484,right_wrist
1404.0549,1010.2839,0.7846815,484,left_hip
1288.1707,1030.9805,0.8196626,484,right_hip
0.0,0.0,0.09207873,484,left_knee
0.0,0.0,0.11559919,484,right_knee
0.0,0.0,0.012930127,484,left_ankle
0.0,0.0,0.0133405235,484,right_ankle
1490.5684,223.80656,0.96913236,485,nose
1493.925,195.15381,0.72392124,485,left_eye
1467.2772,180.85016,0.954707,485,right_eye
0.0,0.0,0.1406047,485,left_ear
1350.5198,181.35475,0.91655076,485,right_ear
1427.7098,419.3909,0.9793442,485,left_shoulder
1238.3527,433.9973,0.98485285,485,right_shoulder
1554.1256,664.60876,0.887084,485,left_elbow
1273.4403,805.637,0.9402439,485,right_elbow
1702.1079,832.3878,0.84038246,485,left_wrist
1389.0432,1052.8705,0.9162292,485,right_wrist
1423.4126,1012.28064,0.7577833,485,left_hip
1297.6172,1034.0524,0.77970594,485,right_hip
0.0,0.0,0.085548945,485,left_knee
0.0,0.0,0.09848981,485,right_knee
0.0,0.0,0.012561826,485,left_ankle
0.0,0.0,0.0123069,485,right_ankle
1500.8965,222.0092,0.9709463,486,nose
1500.886,190.76166,0.70915467,486,left_eye
1477.3462,178.01129,0.9598087,486,right_eye
0.0,0.0,0.10859982,486,left_ear
1355.3827,176.21283,0.93534344,486,right_ear
1439.595,414.07336,0.9843813,486,left_shoulder
1242.1562,439.54907,0.9857658,486,right_shoulder
1571.8539,650.09216,0.8990135,486,left_elbow
1255.1814,824.92786,0.93101025,486,right_elbow
1737.4109,807.44385,0.8133706,486,left_wrist
1355.1062,1079.7349,0.8825047,486,right_wrist
1444.1549,1013.07886,0.6937392,486,left_hip
1316.1971,1041.394,0.69274116,486,right_hip
0.0,0.0,0.0527796,486,left_knee
0.0,0.0,0.058747504,486,right_knee
0.0,0.0,0.0066536665,486,left_ankle
0.0,0.0,0.00677737,486,right_ankle
1509.9869,220.35594,0.96861166,487,nose
1508.7992,189.48459,0.687521,487,left_eye
1485.802,176.23618,0.9567318,487,right_eye
0.0,0.0,0.12032601,487,left_ear
1365.7819,177.7001,0.93786955,487,right_ear
1460.3688,416.24075,0.9856645,487,left_shoulder
1248.3593,443.24323,0.9865111,487,right_shoulder
1594.4788,641.3262,0.89474535,487,left_elbow
1232.2963,825.6618,0.92857456,487,right_elbow
1781.1816,784.14246,0.80298394,487,left_wrist
1314.4794,1074.7727,0.873147,487,right_wrist
1456.5182,1008.86993,0.7071826,487,left_hip
1322.8522,1037.1819,0.7073613,487,right_hip
0.0,0.0,0.0564254,487,left_knee
0.0,0.0,0.060966782,487,right_knee
0.0,0.0,0.0064460016,487,left_ankle
0.0,0.0,0.0065088808,487,right_ankle
1517.405,218.74063,0.96750736,488,nose
1522.1454,188.2804,0.70535237,488,left_eye
1491.0634,173.43146,0.95062494,488,right_eye
0.0,0.0,0.17933172,488,left_ear
1370.3787,175.3753,0.9255917,488,right_ear
1478.3577,414.45355,0.98801744,488,left_shoulder
1243.2327,445.86533,0.9868296,488,right_shoulder
1624.8864,635.65314,0.9011435,488,left_elbow
1217.8286,827.03467,0.91491187,488,right_elbow
1822.7198,752.29047,0.8194048,488,left_wrist
1300.2222,1062.1395,0.85089624,488,right_wrist
1470.1746,1004.57086,0.7533925,488,left_hip
1326.5996,1035.1742,0.73914593,488,right_hip
0.0,0.0,0.07430868,488,left_knee
0.0,0.0,0.06850885,488,right_knee
0.0,0.0,0.0076932656,488,left_ankle
0.0,0.0,0.0067574177,488,right_ankle
1528.248,219.03316,0.96078247,489,nose
1529.3966,185.425,0.6623378,489,left_eye
1501.7802,173.4707,0.9463548,489,right_eye
0.0,0.0,0.102126196,489,left_ear
1377.9221,172.44978,0.92609453,489,right_ear
1498.8541,426.29053,0.9842966,489,left_shoulder
1249.4263,449.4355,0.98629445,489,right_shoulder
1647.1425,620.13617,0.88726455,489,left_elbow
1210.3031,831.557,0.9177141,489,right_elbow
1840.049,726.58496,0.75578445,489,left_wrist
1270.8331,1057.3195,0.8341954,489,right_wrist
1483.8616,1008.3992,0.70161515,489,left_hip
1329.3112,1026.6339,0.68928826,489,right_hip
0.0,0.0,0.045257814,489,left_knee
0.0,0.0,0.048963852,489,right_knee
0.0,0.0,0.0050793164,489,left_ankle
0.0,0.0,0.0056086266,489,right_ankle
1536.9708,218.76482,0.95446545,490,nose
1537.4558,185.22299,0.65277493,490,left_eye
1510.4015,173.64706,0.93868726,490,right_eye
0.0,0.0,0.115786225,490,left_ear
1388.2134,175.49846,0.92255324,490,right_ear
1513.169,423.71164,0.9845812,490,left_shoulder
1253.5662,453.0784,0.9851782,490,right_shoulder
1664.6829,604.53094,0.8802468,490,left_elbow
1209.988,837.25073,0.89423656,490,right_elbow
1859.1868,700.01276,0.7096211,490,left_wrist
1238.7936,1067.7308,0.7629517,490,right_wrist
1483.5176,1009.47894,0.7150794,490,left_hip
1324.5364,1027.055,0.685714,490,right_hip
0.0,0.0,0.0466665,490,left_knee
0.0,0.0,0.046410028,490,right_knee
0.0,0.0,0.004871891,490,left_ankle
0.0,0.0,0.0051853475,490,right_ankle
1544.937,215.79845,0.9413456,491,nose
1545.3333,183.02481,0.5928787,491,left_eye
1519.9655,171.2023,0.9226127,491,right_eye
0.0,0.0,0.10182821,491,left_ear
1398.4769,174.67577,0.9032392,491,right_ear
1530.5929,420.50684,0.97758377,491,left_shoulder
1260.0787,448.56302,0.97680783,491,right_shoulder
1680.7244,596.9426,0.8483665,491,left_elbow
1209.6486,832.34436,0.8610356,491,right_elbow
1876.7644,681.1634,0.68031657,491,left_wrist
1223.9227,1039.4053,0.72518075,491,right_wrist
1501.7458,1004.5263,0.6253658,491,left_hip
1331.5944,1019.402,0.5854262,491,right_hip
0.0,0.0,0.034199975,491,left_knee
0.0,0.0,0.03237443,491,right_knee
0.0,0.0,0.0036395935,491,left_ankle
0.0,0.0,0.0038959512,491,right_ankle
1555.272,215.18826,0.9324826,492,nose
1554.7329,182.09729,0.5534741,492,left_eye
1531.1298,170.13231,0.9152656,492,right_eye
0.0,0.0,0.09340345,492,left_ear
1409.6539,172.71835,0.90476036,492,right_ear
1543.2316,421.6473,0.9756208,492,left_shoulder
1263.5131,444.85977,0.9762749,492,right_shoulder
1698.9362,588.13666,0.825921,492,left_elbow
1211.052,826.0058,0.8510853,492,right_elbow
1895.7797,664.0635,0.6323049,492,left_wrist
1215.7302,1037.7793,0.6925593,492,right_wrist
1501.6761,1010.98224,0.5860501,492,left_hip
1327.4656,1022.0898,0.5514635,492,right_hip
0.0,0.0,0.03094927,492,left_knee
0.0,0.0,0.030194111,492,right_knee
0.0,0.0,0.0035208713,492,left_ankle
0.0,0.0,0.0038815553,492,right_ankle
1564.8147,214.55626,0.93430275,493,nose
1564.9647,182.12952,0.55337226,493,left_eye
1540.9186,168.42111,0.9188579,493,right_eye
0.0,0.0,0.0887049,493,left_ear
1418.6196,170.23737,0.9051696,493,right_ear
1553.5774,420.10272,0.9727581,493,left_shoulder
1269.8058,444.1182,0.9783025,493,right_shoulder
1717.6058,576.42596,0.81456476,493,left_elbow
1207.1097,823.4914,0.8680105,493,right_elbow
1900.4286,641.8115,0.63304734,493,left_wrist
1202.0562,1036.9755,0.71954334,493,right_wrist
1514.0115,1011.5995,0.589155,493,left_hip
1337.347,1022.3249,0.57671785,493,right_hip
0.0,0.0,0.030434538,493,left_knee
0.0,0.0,0.03193956,493,right_knee
0.0,0.0,0.0034192658,493,left_ankle
0.0,0.0,0.0039598807,493,right_ankle
1575.289,212.74129,0.9387027,494,nose
1575.9617,179.09363,0.5668651,494,left_eye
1549.5095,166.31223,0.9273007,494,right_eye
0.0,0.0,0.087230645,494,left_ear
1427.7216,168.97849,0.90894204,494,right_ear
1568.0659,422.27628,0.9683041,494,left_shoulder
1280.8279,442.78485,0.98002553,494,right_shoulder
1745.1119,574.0007,0.78175414,494,left_elbow
1207.4615,814.70105,0.87861747,494,right_elbow
1913.8441,627.2899,0.6028541,494,left_wrist
1195.4246,1039.3011,0.7317063,494,right_wrist
1517.92,1012.36176,0.5563724,494,left_hip
1340.4939,1020.752,0.5729875,494,right_hip
0.0,0.0,0.02783924,494,left_knee
0.0,0.0,0.032668762,494,right_knee
0.0,0.0,0.0032820846,494,left_ankle
0.0,0.0,0.004079333,494,right_ankle
1586.5339,211.3837,0.932584,495,nose
1584.9948,179.5095,0.53329813,495,left_eye
1559.6412,165.81047,0.92806417,495,right_eye
0.0,0.0,0.08477726,495,left_ear
1437.2998,171.7913,0.9244134,495,right_ear
1578.0015,422.8908,0.96630156,495,left_shoulder
1287.6091,448.1913,0.9839416,495,right_shoulder
1754.5486,562.6235,0.7396413,495,left_elbow
1204.933,833.3359,0.8892664,495,right_elbow
1920.0,599.2295,0.5189317,495,left_wrist
1184.5553,1077.59,0.70918685,495,right_wrist
1520.5562,1023.28253,0.5654463,495,left_hip
1344.5663,1033.1282,0.61586106,495,right_hip
0.0,0.0,0.031595957,495,left_knee
0.0,0.0,0.041155033,495,right_knee
0.0,0.0,0.003856558,495,left_ankle
0.0,0.0,0.0050325547,495,right_ankle
1596.6611,213.50871,0.9249675,496,nose
1594.4141,180.91278,0.5005129,496,left_eye
1569.8998,167.3508,0.9228757,496,right_eye
0.0,0.0,0.07432575,496,left_ear
1447.7505,171.65517,0.92113096,496,right_ear
1589.744,427.90155,0.9586857,496,left_shoulder
1297.8992,454.48242,0.9823006,496,right_shoulder
1766.7037,562.4132,0.69416654,496,left_elbow
1210.4067,846.2328,0.880751,496,right_elbow
0.0,0.0,0.4762398,496,left_wrist
1181.7762,1080.0,0.6948733,496,right_wrist
1532.0099,1029.4216,0.5033528,496,left_hip
1355.6466,1037.7896,0.56780994,496,right_hip
0.0,0.0,0.02764067,496,left_knee
0.0,0.0,0.037782636,496,right_knee
0.0,0.0,0.0036408615,496,left_ankle
0.0,0.0,0.0049520233,496,right_ankle
1606.8279,212.1307,0.9249789,497,nose
0.0,0.0,0.49605504,497,left_eye
1580.3904,166.32422,0.9230377,497,right_eye
0.0,0.0,0.07901424,497,left_ear
1459.3666,171.1389,0.9204566,497,right_ear
1597.7618,425.33545,0.955928,497,left_shoulder
1309.8523,452.18143,0.9811965,497,right_shoulder
1772.531,562.2123,0.6783969,497,left_elbow
1214.5461,847.2358,0.874062,497,right_elbow
0.0,0.0,0.47940972,497,left_wrist
1218.091,1074.8801,0.6935994,497,right_wrist
0.0,0.0,0.4942031,497,left_hip
1371.2544,1033.4954,0.5603695,497,right_hip
0.0,0.0,0.028489184,497,left_knee
0.0,0.0,0.037470363,497,right_knee
0.0,0.0,0.003542372,497,left_ankle
0.0,0.0,0.004669141,497,right_ankle
1618.3243,211.8117,0.9314552,498,nose
1616.2152,180.07443,0.5276489,498,left_eye
1591.522,164.26732,0.9282008,498,right_eye
0.0,0.0,0.082548164,498,left_ear
1468.1178,166.19302,0.91992164,498,right_ear
1603.6177,422.50693,0.957382,498,left_shoulder
1322.7235,454.68777,0.9797403,498,right_shoulder
1775.5764,558.2774,0.68270004,498,left_elbow
1226.1648,860.9438,0.8551968,498,right_elbow
0.0,0.0,0.48216122,498,left_wrist
1231.5751,1080.0,0.6669811,498,right_wrist
0.0,0.0,0.46354768,498,left_hip
1392.0231,1037.3359,0.51233184,498,right_hip
0.0,0.0,0.027154101,498,left_knee
0.0,0.0,0.033641297,498,right_knee
0.0,0.0,0.0034626995,498,left_ankle
0.0,0.0,0.004430542,498,right_ankle
1629.9606,206.80083,0.9332562,499,nose
1626.5339,173.46754,0.5334783,499,left_eye
1601.1194,160.16827,0.9320183,499,right_eye
0.0,0.0,0.085158795,499,left_ear
1476.4406,165.68312,0.92346203,499,right_ear
1616.2787,423.21213,0.9555746,499,left_shoulder
1337.45,455.18454,0.981955,499,right_shoulder
1782.1783,563.727,0.6637475,499,left_elbow
1246.7435,853.4594,0.86855435,499,right_elbow
0.0,0.0,0.4551208,499,left_wrist
1217.7827,1080.0,0.66735834,499,right_wrist
0.0,0.0,0.48047054,499,left_hip
1402.7152,1036.6494,0.5491378,499,right_hip
0.0,0.0,0.027807718,499,left_knee
0.0,0.0,0.03669115,499,right_knee
0.0,0.0,0.003514102,499,left_ankle
0.0,0.0,0.004695626,499,right_ankle
1639.3,204.45058,0.9347104,500,nose
1634.8297,171.64743,0.55157924,500,left_eye
1610.9045,157.41728,0.93262744,500,right_eye
0.0,0.0,0.08526328,500,left_ear
1485.776,162.91165,0.9207807,500,right_ear
1620.3486,418.23315,0.95532507,500,left_shoulder
1350.4109,453.9797,0.97750914,500,right_shoulder
1785.3351,563.8199,0.66182077,500,left_elbow
1263.7079,863.96356,0.8304147,500,right_elbow
0.0,0.0,0.44884577,500,left_wrist
1245.4164,1080.0,0.6177708,500,right_wrist
0.0,0.0,0.416074,500,left_hip
0.0,0.0,0.4562574,500,right_hip
0.0,0.0,0.025141194,500,left_knee
0.0,0.0,0.030577846,500,right_knee
0.0,0.0,0.0034720828,500,left_ankle
0.0,0.0,0.0044143884,500,right_ankle
1683.9365,197.98888,0.93908715,501,nose
1679.268,163.21436,0.59901214,501,left_eye
1652.3135,149.9794,0.9400203,501,right_eye
0.0,0.0,0.08594667,501,left_ear
1523.5161,154.14441,0.9220503,501,right_ear
1639.9321,420.03543,0.9475726,501,left_shoulder
1406.4712,462.21643,0.9647635,501,right_shoulder
1794.7284,596.2619,0.6055549,501,left_elbow
1389.6338,894.0425,0.7336514,501,right_elbow
0.0,0.0,0.40949315,501,left_wrist
1551.6403,1080.0,0.53760266,501,right_wrist
0.0,0.0,0.29316136,501,left_hip
0.0,0.0,0.29264054,501,right_hip
0.0,0.0,0.020873342,501,left_knee
0.0,0.0,0.023655599,501,right_knee
0.0,0.0,0.0036006337,501,left_ankle
0.0,0.0,0.0042747245,501,right_ankle
1692.2971,196.41812,0.9337375,502,nose
1688.2856,161.17758,0.56112003,502,left_eye
1662.9045,148.21344,0.93478745,502,right_eye
0.0,0.0,0.09211355,502,left_ear
1536.635,151.71849,0.92278224,502,right_ear
1645.3799,410.65717,0.9481007,502,left_shoulder
1422.3884,467.13623,0.96809757,502,right_shoulder
1785.8221,609.7407,0.58609045,502,left_elbow
1401.3165,902.3253,0.74554545,502,right_elbow
0.0,0.0,0.39313343,502,left_wrist
1462.5935,1080.0,0.53987294,502,right_wrist
0.0,0.0,0.2914203,502,left_hip
0.0,0.0,0.30976978,502,right_hip
0.0,0.0,0.021014202,502,left_knee
0.0,0.0,0.024345288,502,right_knee
0.0,0.0,0.0034747284,502,left_ankle
0.0,0.0,0.004089765,502,right_ankle
1702.0221,193.11864,0.93585473,503,nose
1698.8998,158.46909,0.55549014,503,left_eye
1673.4174,145.29364,0.9349405,503,right_eye
0.0,0.0,0.08785983,503,left_ear
1546.6927,148.50513,0.91937065,503,right_ear
1641.6355,401.23233,0.94700795,503,left_shoulder
1446.7533,459.7446,0.969544,503,right_shoulder
1774.626,617.67096,0.6013997,503,left_elbow
1425.6503,898.1772,0.7783833,503,right_elbow
0.0,0.0,0.422854,503,left_wrist
1437.0458,1080.0,0.59028417,503,right_wrist
